"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"West Bank and Gaza","PSE","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513700000","604400000","743900000","832700000","907100000","1000900000","1098900000","1116400000","985800000","906000000","1227000000","1363300000","1374500000","1603200000","1832800000","2342700000","2500800000","2892300000","3126900000","3381700000","3478200000","3429500000","3530300000","3809800000","3828100000","",
"Pacific island small states","PSS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","156990587447.295","168290831758.264","185225895050.546","200354248568.404","215109247270.287","234059438933.102","263127255515.787","294793213177.626","323811326074.782","352236388918.939","388481097370.635","439972341245.126","507776765003.836","598587367737.698","693668616037.299","824254519962.73","874557413648.523","979566659943.281","1162703300522.32","1329896404516.67","1513873011006.45","1533631664312.07","1555231101355.69","1597838774966.89","1615669595393.74","1700645278345.73","2086094899380.18","2420308142686.67","2661748352742.52","2745493198055.18","3143187810212.95","3361040394324.71","3642085648340.09","3625314080242.86","3820879585632.18","4202866053701.37","4194709944052.13","4035083159661.64","4041795717466.28","4258674570602.56","4291734880111.82","4354172001874.1","4678453264866.63","5365225365893.7","5957857847599","6254095102559.78","6547264835427.65","7154895748842.69","7833552386045.1","7861544004916.88","8088478376697.8","8550353623664.01","8403118753305.5","8380148381765.26","8416311540128.19","7766794113533.08","7917076466194.02","8162704309850.42","","",
"French Polynesia","PYF","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","624932966.400428","644392500.190918","681351878.072252","673972868.224363","794949963.725731","804155222.159989","726425422.11502","830927735.944056","851433940.464244","699173326.73852","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2541208763.73626","2592307774.72527","2990659230.76923","3361538461.53846","3238736263.73626","3179395604.3956","3493131868.13187","3266758241.75824","3237087912.08791","3625549450.54945","4146703296.7033","6365934065.93407","8960439560.43956","9887362637.36264","11729670329.6703","15289010989.011","17496978021.978","18520879120.8791","22884065934.0659","28926373626.3736","31896978021.978","32715659340.6593","29654120879.1209","28392857142.8571","","",
"Romania","ROU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5195454545.45455","4393421052.63158","3587916666.66667","3254210526.31579","4140060422.96072","4585341859.3212","4311709373.98638","4515066964.28571","4958539882.8301","6010761103.50225","6280528812.93473","6381060527.8552","6828981999.69747","9274939759.03614","11041670496.6756","15988708514.9466","19430046279.8149","26869622277.8165","34035372583.2705","28038631817.1384","25723716919.9786","26157580528.7673","24866732022.3747","26871450464.2567","28415711214.6184","24447437401.7026","28440776507.6862","33156866132.0173","39785061903.7954","",
"Russian Federation","RUS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95203488372.093","101918795912.075","107422277695.653","85518518518.5185","63784503631.9613","87187216387.6205","75457662203.2473","75451323513.1244","76361791790.2294","85306828003.4572","50757341576.507","28562144597.8879","39193032349.8045","50390812478.5739","61958532695.3748","77101524827.3166","100305449496.703","128901443905.474","172130484351.44","224817050287.716","296138478809.314","254146135524.442","285541641009.092","358290535458.422","394165980324.127","425663769627.259","369303406621.467","240969055281.049","234558032924.769","285368545904.55","288014003942.887","",
"Rwanda","RWA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","11999998","12399998","13199998","13999998","13999998","21000000","17120000","18030001","14820000","16600000","19200000","22064583.0345421","26382933.6083817","33125997.9504778","37105351.237114","95148008.2317103","106481347.210611","129358289.093356","143036097.617667","145575019.004345","156743999.516638","281780802.727847","181667745.540511","173913219.257414","162082505.84389","193353336.026478","232330060.542819","291440029.398218","323162101.672124","305131685.984853","258613372.582705","230641027.546215","293642018.805632","281654501.965515","84709087.2727273","133407180.805112","158835796.558243","177428559.963228","199798856.343662","343215391.659447","323952350.574627","313161482.185114","328297065.077545","354651216.858394","383351603.345057","469159908.544401","547832802.831486","591480103.482005","652807623.022602","742540710.032162","822112153.549057","849277827.24325","1017204923.17129","1032157195.08348","1208176086.14768","1212098725.73963","1277269081.10051","1390181117.83031","1416654524.36473","",
"South Asia","SAS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","2954568194.58183","3248391047.13137","3815647890.51995","4702036454.88847","5212868769.90477","5979027748.1112","5195365984.02861","5366360695.19695","5775555768.07447","6504244148.30068","7268372163.37881","8372889793.33955","8566944843.16718","8705904502.70773","10641548196.7637","11723945190.5573","12464781274.8276","13922744983.1135","16034732700.2529","18763511246.5093","22111655615.3973","23023496679.4306","25194765439.3698","26921386456.7542","27468194153.2194","31162534177.4642","34906615415.1237","40010683481.2009","42779963901.8436","43569691100.1608","44969866268.1215","39225919688.4856","40634431407.1036","40655857395.1431","43848281716.8004","49080105879.9044","53055693640.8921","58080889613.5478","62191345590.5737","67308638581.0066","67714123603.447","67945228137.2883","70456297921.5801","80000130641.0754","89221034574.5361","102092274832.878","116647818982.984","146653399698.381","156971777693.615","187397840297.541","217815857551.013","239736955537.751","235839406487.308","234994733284.779","260333392561.405","272284003164.348","293103669511.962","355446840587.984","375877424766.912","",
"Saudi Arabia","SAU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","678877977.777778","754854111.111111","852666666.666667","958366764.732103","1229974908.31886","2116225111.96245","3829014084.50704","6796679554.24153","10786402266.289","13594224277.3255","19477879750.5589","24221613901.452","26146331199.0862","36027790096.0828","40124555160.1423","38446888567.2938","36052213393.8706","33144947542.794","30146637861.1936","30184245660.8812","27300400534.0454","32031508678.2376","34131909212.283","45161014686.2483","40772229639.5194","34973564753.004","32724165554.0721","33624299065.4206","38660347129.506","43202937249.6662","41384533333.3333","41092000000","49014400000","50318666666.6667","49204533333.3333","52839466666.6667","59146133333.3333","70094206186.1173","83065954606.1415","85946897931.9546","92026133333.3333","95204000000","106712800000","130149866666.667","146981066666.667","167605866666.667","197108266666.667","196303733333.333","166568578933.333","168260800000","181362400000","",
"Sudan","SDN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","127000000","149000000","173666666.666667","198000000","231000000","261333333.333333","331333333.333333","362333333.333333","408000000","467333333.333333","512333333.333333","510000000","519666666.666667","576666666.666667","647333333.333333","729666666.666667","847333333.333333","1015666666.66667","922500000","1303750000","1191166666.66667","1293333333.33333","910333333.333333","779923076.923077","936357142.857143","1531000000","2176875000","2572777777.77778","1071428571.42857","1063492063.49206","717213114.754098","988888888.888889","511293634.49692","496547394.85248","618611878.453039","759855396.798072","501279181.323953","632734657.61249","700323207.171315","692064541.674916","1112711224.33105","1367175918.0518","1540068094.6413","2167378381.48517","3285715055.63956","3661852428.06125","4945130278.60926","6626029115.61927","6570990575.06459","6633831892.24419","7008534128.3608","6955337995.9499","5477771760.42541","5213811848.30138","4969611584.65373","4430073501.83381","5045471931.99929","7151599485.29192","2463094363.23537","",
"Senegal","SEN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","55012188.2329602","54228412.6238161","57555274.3759301","62559445.5057633","66213845.3767345","69476487.7249929","70776369.825309","72156158.7061462","233392012.601635","213902011.846932","213628265.815389","232858424.065887","267349182.965582","325053608.124922","343134429.863988","476666702.803051","496497860.672135","524184714.425091","667821901.915208","862856948.596221","1098063657.30203","930093774.931857","783422167.228757","663906251.211971","616723881.15554","653343614.3376","931809131.719431","1118107808.8132","1143284324.23989","1104811563.96694","1334873773.73652","1234245840.49522","1317309775.74674","1162000710.19266","710126152.930622","823416159.002012","887669324.980198","793693023.482129","813581018.313699","868348552.239235","757741049.807416","778365358.981827","895816166.041262","1128945407.80519","1368442405.11936","1465600871.59773","1617586644.30633","2070892287.96987","2299196683.02273","2298640254.70455","2397249860.58307","2829286916.77575","2728855420.21178","2902449296.61566","2913139771.2448","2540707194.78163","2669777584.86308","2961921328.13608","3280818777.2213","",
"Singapore","SGP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","53051091.0753953","68012544.1003528","77616620.9329675","90454723.6377891","92316738.5339083","101006141.382464","115314255.84738","125865673.592055","147295178.361427","183751470.01176","227296485.038547","282470926.434078","326121873.668338","399857777.777778","533165133.881338","590176043.333744","656728376.839708","700501861.745184","811593014.67574","904397537.379068","1147889266.99163","1330842518.21409","1724381123.6806","1905093457.94393","2095693327.02319","2565843139.09334","2355302031.72583","2408468816.01911","2500759734.09307","2965215662.89008","3439111931.49772","4204978292.32996","4601104972.37569","5461876469.86013","6020950635.06612","7245449414.42077","8622198581.56028","8770743534.48276","8138742829.82792","8099351032.44838","10091821345.7077","10425126974.3819","10956774265.6093","11145333486.3965","11870133711.9868","12649303052.1509","14724715211.7817","16531086192.0244","19580394374.1607","19279271227.2259","23241290795.7462","25803227858.165","26138433223.9738","29970910253.3365","30323415673.5854","31388420133.8377","32888599348.5342","35286914331.2333","38355278766.3108","",
"Solomon Islands","SLB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148645376.523447","97848658.5264557","108637688.348732","109729018.058913","101117847.669572","74887387.3873874","69891685.2076367","107085120.312103","149205168.72734","178999934.292661","","","","","","","","","","","","","",
"Sierra Leone","SLE","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","30215433.8350675","27719988.9120044","27719988.9120044","27202167.3361346","25560010.2240041","27000010.8000043","29640011.8560047","37910973.0001661","39711182.3192829","51081532.0049685","57629745.8329486","70241653.4110895","53017504.7625894","62102049.7165286","73349633.2518337","90352611.7108338","92684320.8230139","77732723.6649124","111088685.262181","88366492.8686225","75379987.6491563","67805261.0914802","30922197.3651504","65724183.1289205","70738758.6885649","67945095.5477906","50671583.3641639","75996075.0879821","57801361.6339608","77649339.2070485","97574569.6267257","76627383.4745763","102373194.308678","76578706.0621498","60051163.9805577","76745926.1722647","91140480.8565556","141986758.301236","174516436.398285","163894118.148132","150118091.289379","163170694.779099","190376531.461532","186633609.204492","241868336.25204","257981686.411767","268107380.720007","296410114.306845","387827392.308943","428354739.277384","358363371.777983","432240839.440504","457066689.506312","389245905.731249","","",
"El Salvador","SLV","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","76040000","81000000","89320000","95080000","109640000","121480000","120600000","134840000","151080000","181120000","210880000","279880000","330320000","394040000","455920000","499960000","544080000","536332000","555035500","587194800","588696900","534863200","544061300","533441800","533153800","476010767.006072","534498500","571447900","618925000","711544700","871680700","1047553800","1112449500","1293488500","1411813500","1542145200","1695807500","1774974200","1828674800","1889985700","2056960000","2293480000","2440200000","2646000000","2834160000","2898460000","3195900000","3369910000","3585830000","3604600000","3866710000","3907960000","4055480000","4203290000","",
"San Marino","SMR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","15161980.4952078","16575972.0896112","15875983.5696066","18101979.3192083","20019969.5920122","20215878.7047278","23967856.1928628","25283848.2969102","28167830.993014","30957142.8571429","33285714.2857143","32124119.743007","85385596.1948969","99020954.867468","115011914.217633","144400297.378872","136775198.093725","70297117.6811594","106353591.160221","234908069.291339","94263574.4414718","154216867.46988","102865681.185642","145536803.885446","133825795.542513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235103161.725741","269048312.315212","319782362.61213","360702410.220208","495571425.642415","531192535.290597","",
"Serbia","SRB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2891723163.84181","3779590316.57356","5017269083.09795","3439635921.3622","3305972645.02851","1189925260.30659","2390389412.03371","3462880231.31045","4658498508.30245","5174022890.85222","5401606564.15914","6622911634.08583","8951852327.06339","10504218148.537","8813032142.36038","8003721910.3834","9330238336.14697","8217625120.34901","8661721793.02457","8496355987.70662","6505913902.40361","6487702409.91248","7134413955.59903","8416499709.00952","",
"Sub-Saharan Africa (excluding high income)","SSA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","31696717446.0008","31300039144.5132","30866750642.3501","29765523826.4816","27088037837.6742","32605229102.0564","39687289717.9764","39667598282.4098","39032314299.7913","45545972833.3274","47845094261.0547","51185244417.3373","50458758408.8221","49342993744.0438","51152556285.6648","52824313431.5752","55383461374.1637","52691454466.4088","52119793189.7203","52245018848.717","49913440734.4744","51107361580.0539","69927866699.954","91389606626.8858","105525472678.638","114773397957.323","145615230561.397","163545205261.681","162896738757.056","193666696602.354","218210046885.336","224525012913.268","235584847759.622","234104993000.878","218131644322.537","189833693800.187","207420547973.941","","",
"South Sudan","SSD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2280877922.82312","1889341068.49078","2564102564.10256","2249916359.98662","2377288135.59322","3398305084.74576","3161245457.62712","11458853559.7359","1176994256.26803","","","",
"Sub-Saharan Africa","SSF","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","31738294945.0047","31345045274.8406","30907979357.2157","29805248961.0845","27143293901.1927","32683520999.1889","39768270909.7796","39753929642.5528","39131948037.6164","45643199835.5296","47945436477.4689","51313826805.7094","50596700680.4704","49484604485.5576","51290169733.1272","52970776328.7735","55549432777.126","52885048589.7569","52288541607.081","52516775486.5113","50185443540.0592","51454164061.9136","70255451050.7645","91730308765.9308","105855492165.07","115191097195.038","145991815849.193","163814729591.238","163145034702.615","193934747908.379","218502555331.906","224816462850.873","235823241467.809","234370228737.048","218411652247.903","190143355904.268","207736233892.628","","",
"Small states","SST","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16981048742.8906","18566466891.2176","19721465769.7171","20940503741.1006","21720013573.2001","22211729804.7916","22874002661.2907","23354111376.8642","24737206213.9704","29077607746.0181","32350045644.4699","37246968649.8165","42718995411.3229","50262017588.5785","55960664273.4331","59949234688.4332","65195407918.9655","71537881594.2346","77129030640.0833","85477188644.8297","90756919595.8494","87298226988.3566","84453496176.6262","87343575373.4206","","",
"Sao Tome and Principe","STP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332762328.242884","297267759.562842","385063752.276867","510746812.386157","582064544.328695","","","","","","","","","",
"Slovak Republic","SVK","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2847585322.49873","2995997403.88182","3997327597.36059","3951151674.86531","4121219243.08933","5228819607.84314","6254119138.14956","5683430384.04894","6307070142.07406","5877538887.70509","5634783489.95762","6099133780.76063","6877533408.62037","9290898419.86456","10590620809.5356","11498967790.0759","13296736921.3399","14857619764.5771","17703335286.363","17931555987.7744","17529491409.9077","18436274613.2188","16990490447.3003","18127286142.2389","19109874784.6347","16958819964.6636","17409962858.063","18618216153.4805","20723116658.4431","",
"Slovenia","SVN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2995042372.88136","2385126086.95652","2520645341.98113","2645236825.39683","2876181395.34884","3830937120.90578","3832300460.33994","3680280012.0048","3922884593.191","4058576532.63019","3764242574.25743","3946673642.64561","4400412867.83042","5585035288.67291","6433622197.30942","6789655639.84579","7299917199.84945","8320379003.55872","10020437820.4189","10078536121.1448","9738847840.27931","10477954059.8104","9374759328.29828","9391293461.56512","9282584693.93327","7983030731.37279","8397368492.98278","8831734027.71837","9665678508.5558","",
"Sweden","SWE","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","2383301881.96585","2593796494.34168","2965615921.43975","3311631517.59257","3672479367.96747","4172505592.30327","4829395989.06037","5416778751.29443","6052330907.97867","6638704161.63786","7631808957.7051","8728230671.68692","10387664580.8836","12583570535.5712","14308033720.7731","18423747579.5964","20756726049.7257","24248971171.0104","27235111187.3409","32594029460.4744","38276871051.6361","35330174862.7405","30984677585.7129","27804370492.1026","27936028917.527","28847731377.6311","37592418889.3256","44389153760.0151","48868906906.9069","52036944329.8329","65228175711.2928","70551125870.1943","76147130996.9436","57716936043.3744","59834240539.1395","67386903677.12","74589770354.9061","67204154605.8233","68038214317.1612","68874903175.8327","63748226408.5045","59311943925.4146","67233365170.3279","85134610390.4134","95391146974.3771","96699094084.115","103216909273.264","117396431319.169","126437923867.033","112436698110.742","122978706627.068","141805167492.017","140945943668.766","152384912123.505","150348538833.384","128826378762.927","134726596907.456","139929052925.473","144166966573.362","",
"Eswatini","SWZ","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","8259834.80330393","10919781.6043679","12319753.6049279","12319753.6049279","12319753.6049279","12319753.6049279","12879742.4051519","16519669.6066079","12039759.2048159","14559708.8058239","15259694.8061039","18176733.7807606","23025887.8626252","29106628.2420749","38852097.1302428","49763353.617309","49793008.2796688","62327506.899724","80726770.9291628","88976003.801378","146519517.205958","152670013.692378","129858169.091914","119823175.657481","101940283.332204","74975257.5464483","90119256.0175055","113468811.394892","121417418.077854","121501696.724749","159355312.487922","171911780.683012","171844319.775596","239006028.705206","246141714.543202","262192936.505748","275812341.543972","355729166.666667","325760179.440334","305147720.762747","251223954.580824","225941190.136019","188723728.025653","337627572.805267","497138166.449935","542693818.502036","565130547.146127","616322252.817441","663088970.125406","767502495.958082","927651600.830465","931822946.936415","876844043.848965","835873714.410001","834818266.422181","823347302.667158","920554350.781781","1084775067.87262","","",
"Sint Maarten (Dutch part)","SXM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","10985480.7453395","15320440.5574099","21503159.5530775","33382549.1750503","42240630.8000283","48852520.0297474","51583037.1242503","48170399.0996221","46423882.9675711","58505816.9418236","80559621.7017704","85642729.6988287","90274724.933964","101563722.349382","102006782.963893","105571625.734974","131708936.13698","139747177.458265","142608489.25986","139650139.65014","148091510.895591","166325129.817162","190038197.677733","167711745.437529","259527319.822185","258985215.535638","329169744.525547","312717610.680097","326781836.363636","317940254.545455","400983368.66134","364716240.617212","264877553.609948","244527880.439974","264671273.968743","292383490.832728","291355716.851898","238537999.219083","265305155.092337","279986818.481743","309471530.506913","316256664.193867","468440971.763507","",
"Syrian Arab Republic","SYR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","129691874.272264","130812321.223516","145120810.757756","150420185.874772","173783851.204535","207476095.376552","196276569.646766","238968452.06906","312959142.987877","365063797.366196","373622940.792225","461215272.584353","542771877.4538","697109120.398364","916639566.618605","1439509863.32734","1531337472.80205","1507977041.13424","1852806760.92978","2146242675.75563","3024204011.2625","3221742817.42313","3578570896.90167","3876838368.58597","4285747301.33154","3899598395.61418","2851974118.10699","2040281869.86374","1394509890.75671","1577028301.73693","1766146850.80106","1982583333.33333","1911126898.779","1861602175.19609","1360380000","1531117764.47106","1623073852.29541","1542237394.94163","1637673117.30769","1683275193.79845","2399723598.49278","2636872661.54166","2649373279.78853","2927697622.43446","3918990099.0099","3958448275.86207","3811085043.98827","4971966359.63156","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","39590952.8560563","42309816.115248","47134111.6742683","49866098.9982432","53279432.8477077","57369813.1260868","63356801.7531349","70757819.6907817","74367227.8975235","83697691.6761438","87801463.6919512","96644910.0934436","114223985.242538","140420452.761629","126549270.103213","153849301.406992","144290097.016749","158051325.05114","198931239.602863","","","","45647335.912807","50363974.1820524","92061760.6953205","121343187.675578","148495880.295922","184120725.803989","188391255.863187","215706018.026688","174660852.610748","167317424.706734","173095653.133191","147016943.621792","95280173.2406084","105099004.624677","126909188.579704","100826598.070757","98206328.0423926","106296289.859771","106902434.814193","128029291.776626","153153611.495862","207655689.785432","216710759.045121","276328668.975432","339430790.523668","518292785.980585","648731747.927057","702628174.726797","717827537.317501","788196227.701036","850446528.695538","1026166818.07141","866773864.061568","563180768.941389","424998077.260989","431471104.524935","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","9574775364.34631","9165911172.17488","7620877207.27833","8787198646.98979","9768720593.27254","10709465756.5274","11904294485.7746","10527160338.7735","10786656929.2488","12655583813.3967","13747876418.5749","15861572957.5556","18340598806.1681","22027692477.7376","24838745511.2512","28455466100.7905","30286944221.0025","34942122098.9948","34358215296.7906","41044997674.7076","46644885890.67","49111390207.4441","52546576991.6832","55790517871.8982","62844473108.2058","68860715670.4077","65628901111.0765","58686577065.3058","63824894240.5584","73902752075.2118","80849751941.7712","87542627793.4117","100336003856.051","109460218510.113","129843270749.501","155898475641.669","178011028196.782","191042205806.912","194402745985.692","227812182670.847","253392174076.398","267843580832.404","288737540033.443","311370789870.14","346851114481.997","402111923731.06","483471257238.275","598850954979.902","746925138593.38","829562157408.183","973185059393.667","1221942926528.72","1396459023708.86","1560317362989.69","1658756887536.51","1803741443265.08","1867453684596.68","2041361888741.21","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206485348041.934","224672575284.472","190932782188.924","155611982340.875","184327099027.542","155577504505.515","162696380761.026","167662034292.446","182313599623.152","152814199704.144","128372225129.504","137168198945.82","148550989278.589","170324520282.915","208830605918.613","258486918144.329","322990094049.84","398572434155.094","513010567671.791","647983102301.776","567765627145.638","629096187149.699","714741807156.683","761607524321.964","817157396521.182","757537927908.996","579103717958.677","576727816788.906","643601824176.755","661436117354.956","",
"Togo","TGO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","14249495.1979057","13058591.6747159","13071713.4823779","17230701.6999678","20200616.9111021","21363588.3978227","23745265.3550332","23714136.0051935","24772801.6150929","25317764.3073604","40046945.9278858","54323031.4156376","68254071.3794838","74492663.1707593","78922014.4018791","134008733.492011","138971040.864112","138391568.371339","155103414.091987","227127845.973329","254165578.692879","183637153.587273","157026847.324595","131998126.833672","113054681.390627","99496286.8075047","186251515.495404","225263740.589333","185665052.869213","186170708.411035","231245467.647672","280744646.798784","209463735.181823","198454874.690372","129259709.436898","158726347.314746","176130536.578462","154368206.899317","172386967.545484","153321653.547975","135257310.109901","133417281.084145","124105400.49315","172745948.169676","200081470.638565","243013177.479358","251715382.257189","241770960.767572","","352291712.61428","287079391.330508","359568859.259014","498972532.50611","632560116.58975","637428678.337025","650030983.203131","802198013.450742","910804415.124277","1096009906.34006","",
"Thailand","THA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","252197641.371366","267161797.667439","300766283.524904","332405184.829573","359519230.769231","400673076.923077","446538461.538462","498076923.076923","612307692.307692","675865384.615385","797019230.769231","849807692.307692","892884615.384615","1055798473.52086","1280239115.39084","1535381490.04137","1863177141.28852","2104058313.43964","2684044629.99297","3271380926.49457","3976919771.0535","4445702186.94433","4789848739.78809","5155499323.91598","5503523778.09928","5262473811.5314","5496959948.8952","5723482669.0718","6195564938.58203","6878764298.49817","8026186707.31469","9057836405.81891","11031570741.8475","14179449912.3209","16211848906.5606","19044880233.7529","21203265634.6798","18147575428.1141","14851134204.0745","17187791726.2791","17158965690.894","16209345087.651","17690624556.2743","19683111323.238","22673013047.4561","25848841748.2801","29942373686.7114","36617233807.0931","41790005793.4819","45017470789.6564","53897341703.0395","59856813493.5081","65012627440.6349","68781162533.3594","68907012974.2178","68706570076.2387","69834600695.8217","74542130478.0818","81620881331.5919","",
"Tajikistan","TJK","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","360751343.822273","265019576.429272","194668772.416943","175573604.060914","152113462.564467","125668812.773629","107857489.093553","71343014.0153157","93583888.3736616","105002062.154047","128534298.033579","244672614.038041","337611499.711224","314273587.193791","331183732.75236","481738420.730463","620561469.572984","639072847.682119","890568738.883346","980222470.819174","1123420511.31355","1279386746.59754","1177426944.23261","979516826.831043","1276185129.30278","","",
"Turkmenistan","TKM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","466271763.951909","669107203.165389","644354617.832239","744225916.307324","706869253.3422","","342671060.326111","217342634.195278","296192289.278765","184990791.896869","437798742.073052","497119480.79833","378795804.014349","537776898.116303","518627450.980392","576486833.021008","837190581.605957","951829550.717925","1186932849.36479","1203233256.35104","1247185741.08818","1354888975.45773","1504210526.31579","1609824561.40351","1938596491.22807","2089122807.01754","2376491228.07018","2865614035.08772","2652000000","2669428571.42857","2957142857.14286","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","7833308594.54822","8222574828.69739","9083389626.39217","8981879934.32922","8719978617.4384","9521708677.12228","11443725233.9076","11489777498.6903","12289076698.0074","13710827100.8098","15782675888.7233","18284861368.1174","20483060342.2634","27542774497.3657","36727756710.265","39799254492.3826","43232207348.7572","45609424439.9101","52821086089.0226","63013995067.6407","74270968635.5282","90191081641.4352","84876799879.7357","66495476151.4537","63652065746.3733","67433528201.6534","69213287701.2461","76829302476.5605","86374525210.7325","110448822382.273","140645500462.011","170348357200.967","142598522292.171","189749277634.488","212039438842.579","274132002683.529","288145508107.421","316951303155.638","324112179716.234","278879018045.827","296684920921.399","292183824977.55","257962042596.801","265487713392.27","298174377821.167","371016445257.632","441239877187.962","533511950965.537","633808520426.425","648914720236.147","789030813367.193","901212842741.017","907700856768.355","946314860895.049","981439177630.174","849201716099.125","837723239344.327","926817883821.552","868747002715.467","",
"Timor-Leste","TLS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","489185255.582918","650992251.05916","693547617.17989","501536583.111209","343197508.280745","243337350.870048","373995172.746983","570975310.777627","723733531.278434","842690509.791598","909807100.411967","935218094.028387","977112228.143939","870052247.800055","950541334.716262","937368584.810418","912241154.014435","874638456.368645","","",
